frame,x_old,y_old,x_new,y_new,dx,dy,displacement
0,128.0,383.0,128.03116,383.1775,0.031158447,0.17749023,0.18020442
0,134.0,695.0,134.0456,695.242,0.04559326,0.2420044,0.24626179
0,228.0,1134.0,228.11703,1134.0632,0.11703491,0.06323242,0.13302447
0,150.0,1139.0,150.06705,1139.1245,0.06704712,0.12451172,0.141416
0,113.0,647.0,113.19372,646.9838,0.19371796,-0.016174316,0.19439203
0,149.0,1071.0,149.11781,1071.0112,0.11781311,0.011230469,0.11834717
0,270.0,1137.0,270.13736,1137.0131,0.13735962,0.013061523,0.13797922
0,491.0,1136.0,491.21704,1136.125,0.21704102,0.125,0.2504632
0,518.0,1059.0,518.17847,1058.9937,0.1784668,-0.0063476562,0.17857964
0,234.0,1159.0,234.08215,1159.0801,0.08215332,0.080078125,0.11472434
0,134.0,626.0,133.99982,625.86664,-0.00018310547,-0.13336182,0.13336194
0,134.0,1071.0,134.07466,1071.0863,0.074661255,0.08630371,0.11411675
0,135.0,655.0,135.0232,654.92114,0.02319336,-0.07885742,0.08219747
0,141.0,1008.0,141.09254,1008.08795,0.092544556,0.08795166,0.1276714
0,344.0,1197.0,344.06525,1197.0426,0.06524658,0.04260254,0.07792363
0,326.0,226.0,326.0548,226.09805,0.05480957,0.09805298,0.11233199
0,522.0,373.0,522.0958,373.0217,0.095825195,0.021697998,0.09825106
0,523.0,440.0,523.0809,439.93436,0.08087158,-0.06564331,0.104159765
0,124.0,309.0,124.00657,308.9367,0.0065689087,-0.06329346,0.06363342
0,358.0,226.0,358.11826,226.05313,0.118255615,0.053131104,0.129643
0,521.0,339.0,521.11035,339.21704,0.11035156,0.21704102,0.24348362
0,261.0,227.0,261.10477,227.02231,0.104766846,0.02230835,0.10711561
0,112.0,548.0,112.03321,547.99884,0.033210754,-0.001159668,0.033230994
0,519.0,277.0,519.0897,276.9996,0.08972168,-0.00039672852,0.08972256
0,119.0,878.0,119.05508,877.8698,0.0550766,-0.13018799,0.14135891
0,141.0,939.0,141.02498,939.0733,0.024978638,0.07330322,0.0774422
0,532.0,668.0,531.94836,667.9382,-0.051635742,-0.061828613,0.0805545
0,287.0,1151.0,287.09024,1151.0774,0.09024048,0.07739258,0.118882105
0,479.0,642.0,478.98972,642.0051,-0.010284424,0.005126953,0.011491519
0,523.0,407.0,523.13196,407.00656,0.13195801,0.0065612793,0.13212103
0,463.0,1122.0,463.16986,1121.9939,0.16986084,-0.0061035156,0.16997047
0,424.0,224.0,424.1818,224.09274,0.18179321,0.09274292,0.20408337
0,133.0,229.0,133.11386,228.98955,0.113861084,-0.0104522705,0.11433983
0,112.0,580.0,111.94548,580.02075,-0.054519653,0.020751953,0.058335546
