frame,x_old,y_old,x_new,y_new,dx,dy,displacement
0,304.0,239.0,304.06888,238.50128,0.068878174,-0.49871826,0.5034522
0,36.0,377.0,35.38353,376.44925,-0.61647034,-0.55075073,0.8266571
0,64.0,462.0,63.475048,461.10556,-0.52495193,-0.8944397,1.0371099
0,53.0,351.0,52.43725,350.20148,-0.56275177,-0.79852295,0.97689736
0,40.0,402.0,39.531723,401.40967,-0.46827698,-0.59033203,0.7535086
0,315.0,292.0,314.88757,290.66254,-0.11242676,-1.3374634,1.3421804
0,263.0,372.0,262.2071,371.4769,-0.7929077,-0.5231018,0.9499148
0,122.0,146.0,123.89055,146.14131,1.8905487,0.14131165,1.8958226
0,128.0,243.0,128.06314,242.38531,0.06314087,-0.61468506,0.6179195
0,76.0,473.0,76.039536,472.11108,0.039535522,-0.888916,0.88979477
0,173.0,381.0,167.77402,380.504,-5.2259827,-0.4960022,5.249468
0,22.0,349.0,22.18681,347.99805,0.18680954,-1.0019531,1.0192193
0,76.0,326.0,75.3059,325.4648,-0.6940994,-0.53518677,0.87646955
0,53.0,147.0,52.25659,146.6927,-0.7434082,-0.30729675,0.8044172
0,900.0,308.0,896.9653,303.3134,-3.034729,-4.686615,5.5833626
0,868.0,194.0,867.3517,193.7978,-0.6483154,-0.20219421,0.6791137
0,153.0,561.0,139.28429,560.1415,-13.7157135,-0.8585205,13.742557
0,146.0,332.0,150.23848,332.95557,4.2384796,0.9555664,4.344861
0,130.0,374.0,129.50098,373.3629,-0.49902344,-0.63708496,0.80925995
0,338.0,144.0,346.24545,143.76375,8.245453,-0.23625183,8.248837
0,773.0,146.0,771.3437,145.8855,-1.656311,-0.11450195,1.6602641
0,1.0,158.0,-1.2069359,156.29588,-2.206936,-1.7041168,2.7882934
0,819.0,559.0,811.6567,558.3027,-7.3433228,-0.69732666,7.3763576
0,383.0,466.0,378.59348,468.09924,-4.4065247,2.0992432,4.8810124
0,985.0,146.0,986.55774,145.74693,1.5577393,-0.25306702,1.5781617
0,669.0,141.0,669.64124,140.37697,0.64123535,-0.6230316,0.8940644
0,318.0,310.0,317.79932,308.4395,-0.2006836,-1.5604858,1.5733372
0,225.0,350.0,222.72389,348.42242,-2.2761078,-1.5775757,2.7693703
0,874.0,71.0,873.6415,76.61248,-0.3585205,5.61248,5.6239195
0,623.0,197.0,624.6718,196.58817,1.671814,-0.41183472,1.7217926
0,666.0,193.0,673.7124,192.63889,7.7124023,-0.3611145,7.720852
0,661.0,432.0,667.4477,439.07025,6.447693,7.0702515,9.568762
0,835.0,53.0,836.0257,48.669224,1.0256958,-4.330776,4.4505816
0,997.0,235.0,999.5613,231.82793,2.5612793,-3.1720734,4.0770335
0,15.0,231.0,15.675395,230.23752,0.675395,-0.7624817,1.0185955
0,294.0,148.0,294.61996,147.45476,0.6199646,-0.5452423,0.8256181
0,616.0,53.0,620.48773,57.008484,4.487732,4.008484,6.0172815
0,290.0,47.0,287.42444,50.30204,-2.5755615,3.30204,4.1877184
0,478.0,560.0,478.27353,559.2365,0.27352905,-0.76348877,0.81100756
0,231.0,336.0,233.07184,335.68292,2.0718384,-0.31707764,2.095961
0,263.0,188.0,261.0078,187.23619,-1.9921875,-0.7638092,2.1335921
0,816.0,127.0,808.4622,127.72923,-7.537781,0.7292328,7.572973
0,599.0,276.0,596.624,271.38837,-2.3759766,-4.6116333,5.187719
0,160.0,148.0,153.06573,147.4628,-6.934265,-0.5372009,6.955043
0,790.0,151.0,780.9002,150.57408,-9.0997925,-0.42591858,9.109755
0,198.0,463.0,197.13419,462.40402,-0.8658142,-0.5959778,1.051106
0,758.0,251.0,767.85864,250.53836,9.858643,-0.4616394,9.869445
0,620.0,294.0,614.4094,286.17496,-5.590576,-7.8250427,9.616956
0,88.0,371.0,87.621796,370.0637,-0.37820435,-0.9363098,1.0098091
0,215.0,136.0,210.31227,135.70435,-4.687729,-0.2956543,4.697043
1,304.06888,238.50128,304.1913,238.08112,0.12243652,-0.42016602,0.43764162
1,35.38353,376.44925,35.061707,375.89932,-0.32182312,-0.54992676,0.63717306
1,63.475048,461.10556,63.148926,460.3956,-0.32612228,-0.70996094,0.7812812
1,52.43725,350.20148,51.824364,349.68976,-0.6128845,-0.51171875,0.7984256
1,39.531723,401.40967,39.079144,400.34158,-0.4525795,-1.0680847,1.1600144
1,314.88757,290.66254,315.0083,290.8978,0.12072754,0.23526001,0.26442847
1,262.2071,371.4769,261.68808,370.99408,-0.51901245,-0.4828186,0.7088637
1,123.89055,146.14131,129.37447,145.40515,5.483917,-0.7361603,5.5331078
1,128.06314,242.38531,128.0752,241.87639,0.012054443,-0.5089264,0.50906914
1,76.039536,472.11108,74.85859,471.31558,-1.1809464,-0.7955017,1.4238881
1,167.77402,380.504,166.91081,379.73428,-0.86320496,-0.76971436,1.1565393
1,22.18681,347.99805,21.948612,347.31876,-0.23819733,-0.6792908,0.719843
1,75.3059,325.4648,73.770706,326.66827,-1.5351944,1.2034607,1.9506767
1,52.25659,146.6927,52.20117,146.36232,-0.055419922,-0.3303833,0.33499923
1,896.9653,303.3134,899.79614,297.77466,2.8308716,-5.538727,6.2202353
1,867.3517,193.7978,872.2419,193.33214,4.8901978,-0.46566772,4.912319
1,139.28429,560.1415,155.83511,559.4308,16.550827,-0.71069336,16.566078
1,150.23848,332.95557,146.22466,327.2374,-4.0138245,-5.71817,6.986291
1,129.50098,373.3629,128.1916,372.50983,-1.309372,-0.8530884,1.5627587
1,346.24545,143.76375,352.5684,143.53952,6.322937,-0.2242279,6.326912
1,771.3437,145.8855,767.8974,145.30061,-3.446289,-0.58488464,3.4955683
1,-1.2069359,156.29588,0.9822626,157.15067,2.1891985,0.8547821,2.350158
1,811.6567,558.3027,814.25287,557.5458,2.5961914,-0.756897,2.704275
1,378.59348,468.09924,384.54733,455.50262,5.9538574,-12.596619,13.932812
