frame,x_old,y_old,x_new,y_new,dx,dy,displacement
0,485.0,318.0,489.76505,318.42892,4.765045,0.42892456,4.7843113
0,1063.0,447.0,1050.4962,444.819,-12.503784,-2.1809998,12.692572
0,458.0,440.0,456.66806,440.5003,-1.3319397,0.5003052,1.422803
0,649.0,481.0,645.18463,490.45416,-3.8153687,9.454163,10.19501
0,559.0,308.0,564.7874,312.49384,5.7874146,4.4938354,7.327259
0,465.0,374.0,467.01587,374.64203,2.0158691,0.6420288,2.1156392
0,1180.0,636.0,1167.3368,633.7746,-12.663208,-2.2254028,12.857265
0,564.0,413.0,564.5717,419.21207,0.5717163,6.2120667,6.2383194
0,658.0,378.0,659.4235,386.99716,1.423523,8.997162,9.10908
0,429.0,343.0,432.28738,338.97723,3.287384,-4.022766,5.1951456
0,433.0,538.0,425.47528,533.64716,-7.524719,-4.352844,8.693023
0,1094.0,682.0,1081.5986,679.79144,-12.401367,-2.2085571,12.596494
0,622.0,315.0,626.4561,321.72568,4.4561157,6.7256775,8.067943
0,1158.0,714.0,1145.4323,711.72614,-12.567749,-2.2738647,12.771796
0,528.0,357.0,530.61084,360.83487,2.6108398,3.8348694,4.6392574
0,375.0,475.0,370.71097,472.93903,-4.289032,-2.0609741,4.758509
0,415.0,477.0,411.20615,473.2031,-3.7938538,-3.7969055,5.367478
0,626.0,294.0,630.7842,298.11453,4.7841797,4.1145325,6.310131
0,391.0,376.0,391.65317,369.98648,0.6531677,-6.0135193,6.0488877
0,693.0,500.0,690.32996,498.6708,-2.670044,-1.3291931,2.9825978
0,687.0,471.0,682.97656,480.4703,-4.0234375,9.470306,10.289546
0,499.0,562.0,490.9284,563.2199,-8.071594,1.2199097,8.16326
0,381.0,449.0,377.52194,442.233,-3.4780579,-6.7669983,7.608492
0,1191.0,715.0,1178.26,712.67236,-12.73999,-2.3276367,12.950878
0,782.0,680.0,769.5742,677.9272,-12.425781,-2.072815,12.597484
0,268.0,637.0,255.52037,634.9962,-12.4796295,-2.0037842,12.639474
0,628.0,422.0,627.3138,431.83426,-0.68621826,9.834259,9.858171
0,601.0,591.0,596.6187,589.9647,-4.3812866,-1.0352783,4.501941
0,1175.0,549.0,1162.2559,546.7333,-12.744141,-2.2667236,12.944155
0,283.0,636.0,270.41873,634.01074,-12.581268,-1.9892578,12.737561
0,726.0,598.0,713.66766,595.88605,-12.332336,-2.1139526,12.512207
0,681.0,525.0,680.3914,519.94073,-0.60858154,-5.059265,5.095737
0,1203.0,570.0,1190.3341,567.7329,-12.665894,-2.2670898,12.867189
0,528.0,280.0,532.53674,280.39865,4.536743,0.39865112,4.5542245
0,599.0,536.0,591.96533,542.3331,-7.034668,6.33313,9.465468
0,859.0,575.0,846.5624,572.9091,-12.437622,-2.0908813,12.612145
0,643.0,697.0,630.47675,694.98694,-12.523254,-2.0130615,12.684018
0,1207.0,417.0,1194.4423,414.9895,-12.557739,-2.010498,12.717661
0,1152.0,689.0,1139.3567,686.772,-12.643311,-2.2280273,12.838123
0,108.0,575.0,95.23962,572.9984,-12.760384,-2.001587,12.916413
0,518.0,465.0,516.5764,469.1927,-1.423584,4.192688,4.4277787
0,1234.0,418.0,1221.1787,415.952,-12.821289,-2.0480042,12.983828
0,388.0,516.0,383.9309,513.9938,-4.069092,-2.0062256,4.5367885
0,934.0,556.0,921.81476,553.80457,-12.185242,-2.1954346,12.38144
