frame,x_old,y_old,x_new,y_new,dx,dy,displacement
0,485.0,317.0,489.60477,317.40775,4.604767,0.40774536,4.622784
0,1063.0,448.0,1050.5503,445.79828,-12.449707,-2.2017212,12.642895
0,458.0,440.0,456.72018,440.58804,-1.2798157,0.5880432,1.408447
0,649.0,481.0,645.15924,490.42465,-3.8407593,9.424652,10.177205
0,465.0,374.0,466.86722,374.80435,1.867218,0.8043518,2.0330973
0,1158.0,714.0,1145.3685,711.70874,-12.63147,-2.2912598,12.837598
0,564.0,413.0,564.58984,419.0613,0.58984375,6.06131,6.089942
0,1180.0,636.0,1167.2555,633.7414,-12.744507,-2.258606,12.943097
0,1094.0,682.0,1081.5798,679.74786,-12.420166,-2.2521362,12.622704
0,658.0,378.0,659.4237,387.02222,1.423706,9.022217,9.133857
0,375.0,476.0,370.7205,474.0488,-4.2795105,-1.9512024,4.7033396
0,434.0,538.0,426.4172,533.21484,-7.582794,-4.7851562,8.966409
0,622.0,316.0,626.20435,322.6239,4.2043457,6.6239014,7.845546
0,429.0,343.0,432.2286,338.9758,3.2286072,-4.0242004,5.1592727
0,559.0,308.0,564.6043,312.37466,5.604309,4.3746643,7.1095686
0,686.0,471.0,682.2104,480.2646,-3.7896118,9.264587,10.009683
0,1191.0,715.0,1178.1631,712.70905,-12.836914,-2.2909546,13.039741
0,783.0,681.0,770.71136,678.7484,-12.288635,-2.251587,12.493206
0,415.0,478.0,411.04242,473.8073,-3.9575806,-4.192688,5.7655077
0,500.0,562.0,491.98514,563.3101,-8.014862,1.3101196,8.121233
0,382.0,449.0,378.4574,442.23196,-3.5426025,-6.768036,7.6391325
0,694.0,500.0,691.255,498.64374,-2.744995,-1.3562622,3.0617716
0,267.0,637.0,254.28423,634.9959,-12.715775,-2.0040894,12.872734
0,282.0,635.0,269.25565,633.00385,-12.744354,-1.9961548,12.899736
0,391.0,376.0,391.6728,370.08167,0.6727905,-5.918335,5.9564533
0,627.0,294.0,631.814,298.041,4.814026,4.040985,6.285253
0,629.0,423.0,628.16077,433.03668,-0.8392334,10.036682,10.071708
0,601.0,591.0,596.53754,589.94073,-4.4624634,-1.0592651,4.5864606
0,529.0,357.0,531.762,360.8797,2.762024,3.8796997,4.762441
0,1153.0,689.0,1140.2706,686.7499,-12.72937,-2.250122,12.926713
0,727.0,597.0,714.69824,594.918,-12.301758,-2.0819702,12.476692
0,1175.0,549.0,1162.2511,546.7355,-12.748901,-2.2645264,12.948458
0,1208.0,418.0,1195.2952,416.0018,-12.704834,-1.9981995,12.8610115
0,529.0,280.0,533.0117,280.3621,4.0117188,0.36209106,4.0280266
0,859.0,575.0,846.5225,572.96484,-12.477478,-2.0351562,12.642362
0,1234.0,418.0,1221.2136,415.99564,-12.786377,-2.004364,12.942523
0,476.0,593.0,470.5118,590.8605,-5.4881897,-2.1395264,5.890484
0,642.0,695.0,629.9631,692.9719,-12.036926,-2.0280762,12.206584
0,599.0,536.0,591.9171,542.35504,-7.0828857,6.3550415,9.515977
0,565.0,446.0,563.6927,452.49054,-1.307312,6.4905396,6.6208887
0,518.0,465.0,516.7366,469.21805,-1.2634277,4.218048,4.403201
0,387.0,515.0,382.86307,513.0834,-4.1369324,-1.916626,4.5593495
0,416.0,547.0,408.6474,541.4956,-7.3526,-5.5043945,9.18472
0,720.0,513.0,707.7365,510.99933,-12.263489,-2.0006714,12.425612
0,203.0,633.0,189.99323,631.00415,-13.006775,-1.9958496,13.159013
0,104.0,575.0,90.991486,572.9986,-13.008514,-2.0014038,13.161575
0,1203.0,570.0,1190.3741,567.7334,-12.6258545,-2.2666016,12.827692
0,1131.0,538.0,1118.2881,535.73865,-12.711914,-2.2613525,12.911486
0,324.0,563.0,311.75797,560.9984,-12.242035,-2.001587,12.404587
0,934.0,556.0,921.8957,553.82825,-12.104309,-2.171753,12.297593
1,489.60477,317.40775,495.01855,319.3185,5.413788,1.9107666,5.7410913
1,1050.5503,445.79828,1038.3657,443.65982,-12.18457,-2.1384583,12.370803
1,456.72018,440.58804,455.85815,442.1831,-0.86203,1.5950623,1.8130965
1,645.15924,490.42465,641.32245,500.4311,-3.836792,10.006439,10.7168
1,466.86722,374.80435,468.8722,376.93893,2.0049744,2.1345825,2.928543
1,1145.3685,711.70874,1133.7202,709.563,-11.648315,-2.145752,11.844303
1,564.58984,419.0613,565.4601,426.53732,0.87023926,7.476013,7.5264926
1,1167.2555,633.7414,1155.3704,631.62946,-11.885132,-2.1119385,12.071315
1,1081.5798,679.74786,1069.6084,677.6691,-11.971436,-2.0787354,12.150572
1,659.4237,387.02222,660.654,396.959,1.2302856,9.936798,10.0126705
1,370.7205,474.0488,367.40274,472.4882,-3.317749,-1.5606079,3.6664636
1,426.4172,533.21484,419.60962,529.4637,-6.8075867,-3.7511597,7.772672
1,626.20435,322.6239,631.10895,330.93478,4.904602,8.310883,9.650176
1,432.2286,338.9758,436.29156,336.31473,4.062958,-2.6610718,4.8568435
1,564.6043,312.37466,570.525,318.36966,5.9207153,5.994995,8.425844
1,682.2104,480.2646,677.8314,490.54987,-4.3789673,10.285278,11.178654
1,1178.1631,712.70905,1166.3237,710.5466,-11.839355,-2.1624756,12.035225
1,770.71136,678.7484,757.98505,676.5257,-12.726318,-2.2227173,12.918965
