frame,x_old,y_old,x_new,y_new,dx,dy,displacement
0,788.0,318.0,782.1368,316.3528,-5.86322,-1.6471863,6.090203
0,773.0,337.0,766.31854,334.30646,-6.6814575,-2.6935425,7.2039604
0,769.0,354.0,761.1905,350.9886,-7.8095093,-3.0114136,8.370008
0,548.0,645.0,548.31036,644.91614,0.31036377,-0.083862305,0.32149425
0,301.0,141.0,301.47107,140.86081,0.47106934,-0.13919067,0.49120298
0,849.0,235.0,848.18304,236.94353,-0.81695557,1.9435272,2.1082492
0,683.0,275.0,680.60803,265.39612,-2.3919678,-9.603882,9.897275
0,293.0,229.0,293.3127,228.88475,0.31271362,-0.115249634,0.33327508
0,762.0,220.0,763.6601,216.52953,1.6600952,-3.4704742,3.847091
0,733.0,230.0,733.7962,224.07622,0.7962036,-5.9237823,5.9770513
0,283.0,202.0,283.3504,201.9324,0.35040283,-0.067596436,0.3568633
0,1246.0,82.0,1246.6259,81.206215,0.6258545,-0.7937851,1.0108356
0,1178.0,447.0,1179.0974,446.6192,1.0974121,-0.38079834,1.1616026
0,670.0,300.0,666.08765,289.32388,-3.9123535,-10.676117,11.370399
0,326.0,151.0,326.27612,150.92477,0.27612305,-0.07522583,0.28618675
0,891.0,284.0,886.49396,289.11374,-4.5060425,5.113739,6.8157716
0,817.0,238.0,817.55786,238.58751,0.5578613,0.58750916,0.81017053
0,817.0,214.0,817.0029,213.82652,0.0029296875,-0.17347717,0.17350191
0,882.0,381.0,872.1457,384.3686,-9.854309,3.3685913,10.414164
0,308.0,230.0,308.44684,229.93575,0.44683838,-0.06425476,0.4514346
0,801.0,220.0,801.6074,219.04543,0.6074219,-0.9545746,1.1314478
0,691.0,337.0,683.9914,327.85178,-7.008606,-9.148224,11.524346
0,778.0,257.0,776.95844,254.73004,-1.041565,-2.2699585,2.4975126
0,794.0,293.0,790.8034,291.8075,-3.1965942,-1.1925049,3.4117858
0,893.0,356.0,883.99805,361.1003,-9.001953,5.1003113,10.346416
0,767.0,302.0,762.47687,298.36957,-4.5231323,-3.6304321,5.7998934
0,822.0,301.0,817.6564,302.02634,-4.343628,1.0263367,4.4632354
0,840.0,338.0,833.136,339.66718,-6.8640137,1.6671753,7.0635796
0,821.0,329.0,814.81213,329.07468,-6.187866,0.07467651,6.188317
0,877.0,260.0,875.3315,264.36063,-1.6685181,4.360626,4.6689415
