frame,x_old,y_old,x_new,y_new,dx,dy,displacement
0,788.0,318.0,782.2589,316.23886,-5.741089,-1.7611389,6.005141
0,775.0,332.0,768.47363,329.33463,-6.526367,-2.6653748,7.049659
0,776.0,357.0,767.92194,354.33344,-8.078064,-2.666565,8.506803
0,546.0,647.0,546.6749,646.58936,0.67492676,-0.41064453,0.79003483
0,848.0,235.0,847.37604,237.13344,-0.6239624,2.133438,2.2228105
0,301.0,141.0,301.45923,140.96866,0.45922852,-0.031341553,0.46029678
0,733.0,230.0,733.70026,224.27573,0.70025635,-5.7242737,5.7669463
0,683.0,274.0,680.5319,264.65714,-2.4680786,-9.342865,9.663361
0,772.0,218.0,773.3838,215.13182,1.3837891,-2.8681793,3.1845448
0,668.0,312.0,663.18915,302.69464,-4.810852,-9.305359,10.4754
0,283.0,202.0,283.7252,201.91743,0.7251892,-0.08256531,0.72987425
0,297.0,229.0,297.939,228.8785,0.93899536,-0.12150574,0.94682413
0,325.0,149.0,325.52017,148.94507,0.5201721,-0.05493164,0.52306455
0,891.0,285.0,886.582,290.0245,-4.41803,5.0245056,6.6906385
0,1179.0,445.0,1179.579,444.52777,0.5789795,-0.472229,0.7471396
0,818.0,239.0,818.46826,239.12784,0.46826172,0.12783813,0.4853984
0,1245.0,82.0,1245.9159,81.43958,0.91589355,-0.5604172,1.073745
0,881.0,380.0,870.652,384.1761,-10.348022,4.1760864,11.15891
0,778.0,257.0,777.33923,254.73625,-0.6607666,-2.2637482,2.358213
0,893.0,356.0,884.01074,361.23416,-8.989258,5.2341614,10.402077
0,665.0,338.0,658.6617,328.62387,-6.338318,-9.376129,11.317512
0,805.0,284.0,801.573,283.01428,-3.427002,-0.9857178,3.5659475
0,719.0,346.0,711.418,339.3289,-7.58197,-6.671112,10.09901
0,761.0,239.0,760.98706,234.53351,-0.012939453,-4.4664917,4.466511
0,871.0,254.0,869.0765,257.95538,-1.923523,3.9553833,4.398295
0,801.0,220.0,801.75366,219.06194,0.7536621,-0.9380646,1.2033169
0,1148.0,74.0,1148.4883,73.531296,0.48828125,-0.46870422,0.6768325
0,312.0,231.0,312.62378,230.54927,0.6237793,-0.45072937,0.7695827
0,1247.0,98.0,1247.8635,97.325195,0.8635254,-0.6748047,1.0959185
0,845.0,275.0,842.4769,276.52316,-2.5230713,1.5231628,2.9471874
0,777.0,274.0,774.48883,271.2143,-2.5111694,-2.7857056,3.7504838
0,690.0,258.0,689.02673,249.75871,-0.9732666,-8.241287,8.298558
0,818.0,258.0,816.5629,257.79553,-1.4370728,-0.20446777,1.4515458
0,833.0,302.0,828.29663,302.96918,-4.703369,0.96917725,4.8021855
0,740.0,275.0,738.24835,270.06622,-1.751648,-4.933777,5.2354965
0,861.0,310.0,856.06793,312.84042,-4.932068,2.8404236,5.691511
0,838.0,354.0,829.0506,355.44278,-8.949402,1.4427795,9.064955
0,800.0,353.0,792.1807,352.45715,-7.819275,-0.5428467,7.8380957
0,763.0,370.0,753.9096,366.98486,-9.090393,-3.0151367,9.577385
0,712.0,266.0,710.82245,259.1391,-1.1775513,-6.860901,6.9612203
0,700.0,486.0,683.39575,484.95972,-16.604248,-1.0402832,16.636803
0,747.0,213.0,747.0512,208.85052,0.051208496,-4.149475,4.1497912
0,867.0,338.0,859.3333,341.95352,-7.666687,3.9535217,8.626032
0,839.0,337.0,832.01117,338.7827,-6.9888306,1.7827148,7.212616
0,720.0,329.0,714.1284,322.97113,-5.871582,-6.0288696,8.415625
0,437.0,60.0,437.47736,59.954098,0.47735596,-0.045902252,0.47955784
0,746.0,355.0,737.97687,350.1869,-8.023132,-4.8131104,9.356104
0,702.0,293.0,698.83356,285.7657,-3.1664429,-7.234314,7.8969398
0,789.0,229.0,790.21124,227.53836,1.2112427,-1.4616394,1.8982882
0,790.0,380.0,780.05054,378.75836,-9.949463,-1.2416382,10.026638
1,782.2589,316.23886,776.89557,314.77243,-5.3633423,-1.4664307,5.560203
1,768.47363,329.33463,762.182,326.8164,-6.291626,-2.518219,6.776871
1,767.92194,354.33344,760.23236,351.72586,-7.689575,-2.6075745,8.119668
1,546.6749,646.58936,547.01605,646.6771,0.3411255,0.087768555,0.3522356
1,847.37604,237.13344,846.93195,239.72258,-0.4440918,2.5891418,2.6269512
1,301.45923,140.96866,301.8273,140.93983,0.3680725,-0.028823853,0.3691994
1,733.70026,224.27573,734.93945,219.10127,1.2391968,-5.1744537,5.320769
1,680.5319,264.65714,678.7187,255.7573,-1.8132324,-8.899841,9.082675
1,773.3838,215.13182,774.6579,212.78017,1.2741089,-2.351654,2.674627
1,663.18915,302.69464,658.9214,294.01355,-4.267761,-8.681091,9.673424
1,283.7252,201.91743,283.79648,201.91476,0.07128906,-0.002670288,0.071339056
1,297.939,228.8785,297.99213,228.89352,0.053131104,0.015029907,0.05521605
1,325.52017,148.94507,325.92798,148.49269,0.4078064,-0.45237732,0.6090577
1,886.582,290.0245,882.19745,295.56485,-4.3845215,5.540344,7.065369
1,1179.579,444.52777,1181.7231,444.08185,2.144165,-0.44592285,2.1900437
1,818.46826,239.12784,818.9303,240.13254,0.46203613,1.0046997,1.1058476
1,1245.9159,81.43958,1247.666,80.44647,1.7501221,-0.99311066,2.0122614
1,870.652,384.1761,860.3802,388.325,-10.27179,4.148926,11.0780525
1,777.33923,254.73625,776.77747,253.00897,-0.5617676,-1.7272797,1.8163364
1,884.01074,361.23416,875.5596,366.18436,-8.451172,4.9501953,9.79422
