frame,x_old,y_old,x_new,y_new,dx,dy,displacement
0,493.0,316.0,503.11304,318.4282,10.113037,2.4281921,10.400463
0,1064.0,448.0,1039.463,443.7361,-24.536987,-4.2638855,24.904707
0,458.0,440.0,455.73947,442.09888,-2.2605286,2.098877,3.084684
0,1158.0,714.0,1133.3347,709.493,-24.665283,-4.507019,25.07368
0,1180.0,636.0,1155.2565,631.5881,-24.74353,-4.4119263,25.13379
0,658.0,378.0,660.6514,396.90268,2.6514282,18.90268,19.087727
0,649.0,481.0,641.56415,500.4062,-7.435852,19.406189,20.782013
0,621.0,315.0,629.95105,329.7397,8.95105,14.739685,17.244698
0,433.0,538.0,418.70395,529.5654,-14.296051,-8.43457,16.598766
0,1094.0,682.0,1069.3625,677.51935,-24.637451,-4.480652,25.04157
0,465.0,374.0,469.16162,376.4304,4.161621,2.4303894,4.819324
0,375.0,476.0,367.38382,471.90952,-7.6161804,-4.0904846,8.645129
0,564.0,413.0,565.35895,426.38306,1.3589478,13.383057,13.451875
0,559.0,308.0,570.53625,318.27667,11.536255,10.276672,15.449762
0,429.0,344.0,437.08206,336.62894,8.082062,-7.371063,10.938569
0,1191.0,715.0,1166.2053,710.49084,-24.794678,-4.5091553,25.201359
0,626.0,294.0,635.9165,303.33698,9.916504,9.336975,13.620432
0,499.0,562.0,483.0157,564.85254,-15.984314,2.852539,16.236849
0,382.0,450.0,375.86124,437.00323,-6.1387634,-12.996765,14.373598
0,687.0,471.0,678.9764,490.49762,-8.023621,19.49762,21.084015
0,415.0,477.0,407.59265,469.33337,-7.4073486,-7.666626,10.660486
0,391.0,376.0,393.24258,364.80267,2.2425842,-11.197327,11.41969
0,603.0,591.0,601.28467,587.57904,-1.715332,-3.4209595,3.8269215
0,782.0,680.0,757.99963,675.99365,-24.000366,-4.0063477,24.332457
0,528.0,357.0,533.52936,365.80194,5.529358,8.801941,10.394612
0,629.0,422.0,627.4265,442.8428,-1.5734863,20.842804,20.902113
0,693.0,500.0,688.85205,497.55466,-4.147949,-2.445343,4.8150997
0,267.0,637.0,242.03947,632.99457,-24.960526,-4.005432,25.27986
0,283.0,636.0,258.16562,631.9799,-24.834381,-4.0200806,25.157654
0,726.0,597.0,701.65234,592.6983,-24.347656,-4.301697,24.724743
0,1204.0,571.0,1179.3448,566.72943,-24.655151,-4.270569,25.022274
0,1235.0,418.0,1210.3602,413.72482,-24.63977,-4.275177,25.007908
0,1208.0,417.0,1183.6123,412.72733,-24.387695,-4.2726746,24.75915
0,682.0,524.0,676.0271,523.8097,-5.9729004,-0.19030762,5.9759316
0,599.0,536.0,585.51984,549.34973,-13.480164,13.349731,18.971825
0,1153.0,690.0,1128.112,685.50665,-24.88794,-4.493347,25.29031
0,1176.0,549.0,1151.3224,544.70245,-24.677612,-4.2975464,25.049023
0,507.0,659.0,482.71527,654.7977,-24.284729,-4.2022705,24.64563
0,104.0,575.0,78.999626,571.00006,-25.000374,-3.999939,25.318336
0,642.0,697.0,617.2573,692.73535,-24.742676,-4.2646484,25.107513
0,528.0,280.0,537.45593,282.24426,9.455933,2.2442627,9.71861
0,858.0,576.0,833.98773,571.68933,-24.012268,-4.310669,24.396124
0,389.0,519.0,379.18698,511.5805,-9.813019,-7.4194946,12.302205
0,416.0,547.0,403.51508,536.7867,-12.484924,-10.213318,16.130257
0,520.0,463.0,517.78467,472.02945,-2.215332,9.029449,9.297239
0,538.0,528.0,524.0877,536.954,-13.9122925,8.9539795,16.544657
0,935.0,556.0,910.4844,551.62317,-24.515625,-4.376831,24.903263
0,474.0,592.0,463.37164,588.4541,-10.628357,-3.5458984,11.204256
0,1130.0,542.0,1105.2319,537.72943,-24.768066,-4.270569,25.13354
0,324.0,563.0,299.50558,558.9588,-24.494415,-4.0411987,24.825544
1,503.11304,318.4282,508.78918,320.7102,5.6761475,2.282013,6.1176987
1,1039.463,443.7361,1028.2222,441.73694,-11.240845,-1.999176,11.417237
1,455.73947,442.09888,455.5566,443.06372,-0.18286133,0.96484375,0.9820192
1,1133.3347,709.493,1121.6571,707.2372,-11.677612,-2.2557983,11.893496
1,1155.2565,631.5881,1143.7233,629.33606,-11.533203,-2.2520142,11.751014
1,660.6514,396.90268,661.9506,406.8369,1.2991943,9.934235,10.018828
1,641.56415,500.4062,637.5761,509.82632,-3.988037,9.4201355,10.229535
1,629.95105,329.7397,634.7962,338.31894,4.845154,8.579254,9.852874
1,418.70395,529.5654,412.7045,524.50995,-5.9994507,-5.055481,7.8454633
1,1069.3625,677.51935,1058.195,675.30316,-11.167603,-2.2161865,11.385378
1,469.16162,376.4304,471.56842,378.42505,2.4067993,1.9946594,3.1259158
1,367.38382,471.90952,364.81897,470.91348,-2.5648499,-0.9960327,2.7514608
1,565.35895,426.38306,566.32623,433.3894,0.96728516,7.0063477,7.0728035
1,570.53625,318.27667,576.70776,324.74164,6.171509,6.464966,8.937746
1,437.08206,336.62894,441.76077,334.37274,4.678711,-2.256195,5.1943
1,1166.2053,710.49084,1154.8378,708.2415,-11.367554,-2.2493286,11.587957
1,635.9165,303.33698,641.3052,308.75745,5.388672,5.420471,7.6432514
1,483.0157,564.85254,475.6773,565.3311,-7.338379,0.47857666,7.3539677
1,375.86124,437.00323,374.00385,430.19485,-1.8573914,-6.80838,7.0571904
1,678.9764,490.49762,675.1126,499.5426,-3.8637695,9.044983,9.835671
1,407.59265,469.33337,405.16473,465.32086,-2.4279175,-4.012512,4.6898866
1,393.24258,364.80267,396.03748,359.84055,2.7948914,-4.9621277,5.695097
1,601.28467,587.57904,602.91583,585.7875,1.6311646,-1.791565,2.4228914
1,757.99963,675.99365,746.7324,673.68085,-11.267212,-2.3128052,11.502136
1,533.52936,365.80194,536.9015,370.99762,3.3721313,5.1956787,6.1940575
1,627.4265,442.8428,626.7366,452.74768,-0.6899414,9.904877,9.928877
1,688.85205,497.55466,687.6385,496.79092,-1.213562,-0.7637329,1.4338831
1,242.03947,632.99457,230.56285,631.0016,-11.476624,-1.992981,11.648384
1,258.16562,631.9799,247.1459,629.96155,-11.019714,-2.0183716,11.2030325
1,701.65234,592.6983,690.6275,590.55707,-11.024841,-2.1412354,11.230851
1,1179.3448,566.72943,1167.5638,564.4961,-11.781006,-2.2333374,11.990826
1,1210.3602,413.72482,1198.3612,411.72476,-11.999023,-2.000061,12.164572
1,1183.6123,412.72733,1171.5898,410.72513,-12.022461,-2.0021973,12.188042
1,676.0271,523.8097,673.712,523.1049,-2.3151245,-0.70477295,2.420022
1,585.51984,549.34973,578.0507,554.7732,-7.469116,5.423462,9.2304735
1,1128.112,685.50665,1116.3052,683.2665,-11.806885,-2.2401733,12.017525
1,1151.3224,544.70245,1139.6063,542.5125,-11.716064,-2.1899414,11.918977
1,482.71527,654.7977,471.26816,652.62396,-11.447113,-2.173767,11.65168
1,78.999626,571.00006,67.06958,568.7665,-11.930046,-2.2335815,12.137335
1,617.2573,692.73535,606.4985,690.756,-10.75885,-1.9793701,10.939413
1,537.45593,282.24426,542.78656,284.3623,5.3306274,2.118042,5.7359996
1,833.98773,571.68933,822.9825,569.687,-11.005249,-2.0023193,11.18592
1,379.18698,511.5805,376.7538,510.7796,-2.4331665,-0.8009033,2.5615904
1,403.51508,536.7867,398.4574,531.26965,-5.057678,-5.517029,7.4844985
1,517.78467,472.02945,516.75244,476.71237,-1.0322266,4.6829224,4.7953367
1,524.0877,536.954,516.55286,540.98444,-7.534851,4.0304565,8.54509
1,910.4844,551.62317,899.49756,549.6856,-10.986816,-1.937561,11.156356
1,463.37164,588.4541,458.81046,586.08136,-4.5611877,-2.3727417,5.1414332
1,1105.2319,537.72943,1093.9857,535.68286,-11.246216,-2.0465698,11.430915
1,299.50558,558.9588,288.00345,556.95703,-11.502136,-2.00177,11.675025
2,508.78918,320.7102,522.13086,325.78003,13.341675,5.069824,14.2724695
2,1028.2222,441.73694,1006.7158,436.50647,-21.506348,-5.2304688,22.133251
2,455.5566,443.06372,456.3785,444.69583,0.8218994,1.6321106,1.8273761
2,1121.6571,707.2372,1101.0038,701.4843,-20.65332,-5.7528687,21.43957
2,1143.7233,629.33606,1122.719,623.8077,-21.004272,-5.5283813,21.719633
2,661.9506,406.8369,664.6451,426.30276,2.694458,19.46585,19.65145
2,637.5761,509.82632,629.67584,525.90393,-7.9002686,16.077606,17.913784
2,634.7962,338.31894,644.9272,354.9879,10.130981,16.668976,19.506193
2,412.7045,524.50995,403.47003,513.2989,-9.234467,-11.21106,14.524573
2,1058.195,675.30316,1036.961,669.7829,-21.233887,-5.5202637,21.939718
2,471.56842,378.42505,479.06796,381.85883,7.499542,3.4337769,8.24827
2,364.81897,470.91348,361.54877,468.87198,-3.2702026,-2.041504,3.8551216
2,566.32623,433.3894,568.5718,446.6098,2.2455444,13.220398,13.409749
2,576.70776,324.74164,590.3393,338.09146,13.631531,13.349823,19.079739
2,441.76077,334.37274,454.0007,330.07428,12.239929,-4.298462,12.972766
2,1154.8378,708.2415,1133.8096,702.49115,-21.028198,-5.750366,21.800272
2,641.3052,308.75745,652.33826,319.35034,11.033081,10.5928955,15.295042
2,475.6773,565.3311,462.5704,564.34985,-13.106903,-0.9812622,13.143583
2,374.00385,430.19485,373.42456,416.18503,-0.57928467,-14.009827,14.021797
2,675.1126,499.5426,668.2539,513.49255,-6.8587036,13.949951,15.544868
2,405.16473,465.32086,402.82922,456.7265,-2.3355103,-8.59436,8.906045
2,396.03748,359.84055,404.06332,349.92957,8.025848,-9.91098,12.753109
2,602.91583,585.7875,604.72894,581.4331,1.8131104,-4.35437,4.7167687
2,746.7324,673.68085,725.82623,668.2712,-20.906189,-5.409668,21.59475
2,536.9015,370.99762,544.1781,380.7047,7.2766113,9.707092,12.131641
2,626.7366,452.74768,624.7212,472.54266,-2.0153809,19.794983,19.897314
2,687.6385,496.79092,688.24316,493.50732,0.6046753,-3.2835999,3.3388112
2,230.56285,631.0016,210.09154,625.828,-20.471313,-5.173584,21.114939
2,247.1459,629.96155,225.74438,624.7793,-21.40152,-5.182251,22.020008
2,690.6275,590.55707,697.91626,584.35394,7.2887573,-6.203125,9.571036
2,1167.5638,564.4961,1146.2816,559.0057,-21.282227,-5.4904175,21.979033
2,1198.3612,411.72476,1176.5627,406.48544,-21.798462,-5.239319,22.419264
2,1171.5898,410.72513,1149.9703,405.48526,-21.619507,-5.239868,22.245434
2,673.712,523.1049,672.35834,519.2465,-1.3536377,-3.8583984,4.088958
2,578.0507,554.7732,565.39514,563.064,-12.655579,8.2908325,15.129494
2,1116.3052,683.2665,1095.2137,677.57635,-21.09143,-5.6901245,21.8455
2,1139.6063,542.5125,1118.379,537.0008,-21.227295,-5.5117188,21.93119
2,471.26816,652.62396,450.38315,647.3421,-20.88501,-5.2818604,21.542555
2,67.06958,568.7665,45.672665,563.7961,-21.396915,-4.970398,21.96663
2,606.4985,690.756,585.9223,685.4779,-20.576172,-5.278076,21.242338
2,542.78656,284.3623,555.5738,288.4474,12.787231,4.085083,13.423903
2,822.9825,569.687,802.0233,564.4485,-20.959167,-5.2385254,21.603909
2,376.7538,510.7796,371.7061,502.30362,-5.0477295,-8.475983,9.865184
2,398.4574,531.26965,390.62006,519.0071,-7.8373413,-12.262573,14.553165
2,516.75244,476.71237,516.0488,484.7831,-0.7036133,8.07074,8.101353
