frame,x,y,area,dx,dy,displacement
18,707,289,1358.0,,,
20,609,260,1295.0,-98.0,-29.0,102.20078277586722
36,613,298,929.5,4.0,38.0,38.2099463490856
38,599,297,1058.5,-14.0,-1.0,14.035668847618199
40,585,296,1112.0,-14.0,-1.0,14.035668847618199
41,577,295,1102.0,-8.0,-1.0,8.06225774829855
42,569,293,1211.5,-8.0,-2.0,8.246211251235321
43,561,294,1140.5,-8.0,1.0,8.06225774829855
44,557,306,1684.5,-4.0,12.0,12.649110640673518
45,546,293,1157.5,-11.0,-13.0,17.029386365926403
46,541,307,1901.5,-5.0,14.0,14.866068747318506
47,533,306,1717.5,-8.0,-1.0,8.06225774829855
48,525,306,1779.0,-8.0,0.0,8.0
49,517,306,1741.5,-8.0,0.0,8.0
50,510,307,1789.0,-7.0,1.0,7.0710678118654755
51,502,307,1698.5,-8.0,0.0,8.0
52,494,307,1803.0,-8.0,0.0,8.0
53,481,293,1139.0,-13.0,-14.0,19.1049731745428
54,475,294,1176.0,-6.0,1.0,6.082762530298219
55,468,293,1066.5,-7.0,-1.0,7.0710678118654755
56,462,295,1173.5,-6.0,2.0,6.324555320336759
91,220,633,821.0,-242.0,338.0,415.70181620964803
93,230,594,840.0,10.0,-39.0,40.26164427839479
113,329,628,1220.0,99.0,34.0,104.67568963231147
114,347,629,1383.0,18.0,1.0,18.027756377319946
115,358,633,1999.0,11.0,4.0,11.704699910719626
116,373,630,2058.5,15.0,-3.0,15.297058540778355
117,385,628,1467.5,12.0,-2.0,12.165525060596439
118,403,615,1364.0,18.0,-13.0,22.20360331117452
121,406,492,885.0,3.0,-123.0,123.03657992645927
155,690,317,962.5,284.0,-175.0,333.58806933102386
156,510,291,1757.0,-180.0,-26.0,181.86808406094787
280,831,360,912.0,321.0,69.0,328.3321488980328
281,823,364,1407.5,-8.0,4.0,8.94427190999916
282,812,363,1412.0,-11.0,-1.0,11.045361017187261
283,800,363,1222.5,-12.0,0.0,12.0
284,792,362,1331.0,-8.0,-1.0,8.06225774829855
312,662,310,1281.0,-130.0,-52.0,140.0142849854971
313,673,299,2058.5,11.0,-11.0,15.556349186104045
314,579,277,1319.0,-94.0,-22.0,96.54014708917737
315,589,272,980.0,10.0,-5.0,11.180339887498949
329,596,309,999.0,7.0,37.0,37.656340767525464
330,589,310,1061.0,-7.0,1.0,7.0710678118654755
331,582,308,1008.5,-7.0,-2.0,7.280109889280518
332,575,308,982.5,-7.0,0.0,7.0
333,567,306,1115.0,-8.0,-2.0,8.246211251235321
334,559,305,1204.0,-8.0,-1.0,8.06225774829855
335,551,304,1157.5,-8.0,-1.0,8.06225774829855
