frame,x_old,y_old,x_new,y_new,dx,dy,displacement
0,127.0,383.0,127.10058,383.1003,0.10057831,0.10031128,0.1420505
0,134.0,696.0,134.09901,696.0752,0.09901428,0.07519531,0.12433086
0,227.0,1134.0,227.11707,1134.0924,0.11706543,0.09240723,0.14914225
0,150.0,1139.0,150.09543,1139.0907,0.09542847,0.09069824,0.13165395
0,113.0,647.0,113.1133,647.10034,0.11329651,0.1003418,0.15134257
0,149.0,1071.0,149.11835,1071.0983,0.11834717,0.0982666,0.1538258
0,270.0,1137.0,270.14258,1137.1119,0.14257812,0.11193848,0.18126981
0,234.0,1159.0,234.0981,1159.0822,0.098098755,0.08215332,0.1279552
0,141.0,1011.0,141.12115,1011.0878,0.121154785,0.08782959,0.1496413
0,135.0,626.0,135.09717,626.12695,0.09716797,0.12695312,0.15987092
0,491.0,1136.0,491.13696,1136.1138,0.13696289,0.11376953,0.1780515
0,519.0,1059.0,519.1057,1059.0968,0.10571289,0.09680176,0.14333804
0,134.0,1071.0,134.1268,1071.087,0.12680054,0.08703613,0.15379748
0,345.0,1195.0,345.15994,1195.0939,0.15994263,0.09387207,0.18545514
0,135.0,655.0,135.10883,655.07556,0.10882568,0.07556152,0.13248612
0,126.0,313.0,126.10609,313.11255,0.10608673,0.11254883,0.1546662
0,524.0,441.0,524.138,441.08676,0.13800049,0.086761475,0.16300824
0,141.0,940.0,141.09676,940.11707,0.09675598,0.11706543,0.15187506
0,115.0,713.0,115.11822,713.1009,0.11821747,0.10089111,0.15541682
0,291.0,1130.0,291.13968,1130.0994,0.13967896,0.099365234,0.17141663
0,358.0,226.0,358.1187,226.08234,0.11871338,0.082336426,0.14447199
0,325.0,225.0,325.12253,225.06865,0.122528076,0.06864929,0.14044876
0,514.0,224.0,514.09656,224.05733,0.09655762,0.05732727,0.11229332
0,521.0,339.0,521.1262,339.10266,0.1262207,0.10266113,0.16269903
0,115.0,680.0,115.09638,680.102,0.09638214,0.101989746,0.14032614
0,119.0,878.0,119.13112,878.1173,0.13111877,0.11730957,0.17593655
0,522.0,373.0,522.12,373.10132,0.11999512,0.10131836,0.15704852
0,526.0,701.0,526.10815,701.088,0.1081543,0.088012695,0.13944027
0,389.0,225.0,389.1302,225.08545,0.13018799,0.08544922,0.15572566
0,463.0,1123.0,463.14655,1123.1199,0.14654541,0.11987305,0.18932803
0,112.0,580.0,112.10947,580.1104,0.10946655,0.1104126,0.15547948
0,108.0,415.0,108.0859,415.09274,0.08589935,0.09274292,0.12641181
0,525.0,506.0,525.0985,506.04758,0.09851074,0.047576904,0.10939803
0,289.0,1152.0,289.11304,1152.1088,0.11303711,0.10876465,0.15686662
0,523.0,407.0,523.12964,407.10587,0.12963867,0.10586548,0.16737288
0,239.0,1083.0,239.14601,1083.1162,0.14601135,0.11621094,0.1866127
0,293.0,227.0,293.12485,227.09383,0.12484741,0.093826294,0.15617378
0,529.0,667.0,529.1016,667.1027,0.101623535,0.10272217,0.14449632
0,458.0,224.0,458.1136,224.05911,0.113586426,0.05911255,0.12804753
0,423.0,224.0,423.1052,224.10019,0.10519409,0.10018921,0.14527103
0,129.0,228.0,129.09274,228.10759,0.09274292,0.10758972,0.14204505
0,232.0,227.0,232.1198,227.10486,0.11979675,0.1048584,0.15920599
0,261.0,227.0,261.1267,227.08624,0.12670898,0.086242676,0.15327415
0,128.0,343.0,128.11075,343.0498,0.11074829,0.049804688,0.121431835
0,479.0,643.0,479.085,643.09204,0.084991455,0.092041016,0.12528007
0,475.0,1152.0,475.13416,1152.0903,0.13415527,0.09033203,0.16173285
0,527.0,570.0,527.11127,570.051,0.11126709,0.05102539,0.12240897
0,519.0,277.0,519.1067,277.09256,0.10668945,0.092559814,0.14124432
0,195.0,228.0,195.09592,228.09857,0.09591675,0.09857178,0.13753697
0,528.0,637.0,528.12415,637.0915,0.12414551,0.0914917,0.15421686
1,127.10058,383.1003,126.88481,383.00146,-0.2157669,-0.098846436,0.23733094
1,134.09901,696.0752,133.9708,696.02655,-0.1282196,-0.04864502,0.13713717
1,227.11707,1134.0924,227.16649,1134.0846,0.049423218,-0.0078125,0.05003688
1,150.09543,1139.0907,150.16919,1139.0908,0.07376099,0.00012207031,0.07376109
1,113.1133,647.10034,112.908165,647.0203,-0.20513153,-0.08001709,0.22018556
1,149.11835,1071.0983,149.13795,1071.0789,0.019607544,-0.01940918,0.027589347
1,270.14258,1137.1119,270.20398,1137.0958,0.061401367,-0.016113281,0.06348044
1,234.0981,1159.0822,234.18466,1159.0897,0.08656311,0.0075683594,0.08689334
1,141.12115,1011.0878,141.11441,1011.06134,-0.0067443848,-0.026489258,0.027334364
1,135.09717,626.12695,134.95303,626.0265,-0.14413452,-0.10046387,0.1756922
1,491.13696,1136.1138,491.27557,1136.0762,0.13861084,-0.037597656,0.14361946
1,519.1057,1059.0968,519.24854,1059.0588,0.14282227,-0.037963867,0.14778177
1,134.1268,1071.087,134.12599,1071.0831,-0.0008087158,-0.00390625,0.0039890865
1,345.15994,1195.0939,345.25842,1195.0914,0.098480225,-0.0024414062,0.09851048
1,135.10883,655.07556,134.94926,655.0434,-0.15956116,-0.032165527,0.16277096
1,126.10609,313.11255,125.85734,313.04584,-0.24874878,-0.066711426,0.25753906
1,524.138,441.08676,524.08966,440.98685,-0.048339844,-0.09991455,0.11099395
1,141.09676,940.11707,141.08928,940.06085,-0.0074768066,-0.05621338,0.056708436
1,115.11822,713.1009,114.9354,713.07245,-0.18281555,-0.028442383,0.18501486
1,291.13968,1130.0994,291.20276,1130.0914,0.063079834,-0.00793457,0.06357691
1,358.1187,226.08234,357.9125,225.99501,-0.20620728,-0.08732605,0.22393589
1,325.12253,225.06865,324.8975,224.99236,-0.22503662,-0.076293945,0.23761787
1,514.09656,224.05733,514.00146,223.94052,-0.09509277,-0.11680603,0.15061967
1,521.1262,339.10266,521.062,339.00345,-0.064208984,-0.09921265,0.11817759
1,115.09638,680.102,114.948814,680.0562,-0.14756775,-0.045776367,0.15450475
1,119.13112,878.1173,119.03975,878.0177,-0.09136963,-0.099609375,0.13516818
1,522.12,373.10132,522.0631,372.99646,-0.056884766,-0.1048584,0.11929443
1,526.10815,701.088,526.10986,701.02026,0.0017089844,-0.06774902,0.06777058
1,389.1302,225.08545,388.94662,224.98659,-0.18356323,-0.098861694,0.20849243
1,463.14655,1123.1199,463.2501,1123.0714,0.10354614,-0.048461914,0.11432568
1,112.10947,580.1104,111.89676,580.00494,-0.21270752,-0.10546875,0.23741977
1,108.0859,415.09274,107.84639,415.04193,-0.23950958,-0.050811768,0.2448401
1,525.0985,506.04758,525.09717,505.97913,-0.0013427734,-0.06845093,0.0684641
1,289.11304,1152.1088,289.18427,1152.0957,0.07122803,-0.013061523,0.07241571
1,523.12964,407.10587,523.0661,406.9909,-0.0635376,-0.11495972,0.13134977
1,239.14601,1083.1162,239.17982,1083.0695,0.033813477,-0.04675293,0.057699114
1,293.12485,227.09383,292.87186,226.97058,-0.25299072,-0.12324524,0.28141373
1,529.1016,667.1027,529.1017,667.03296,6.1035156e-05,-0.06976318,0.06976321
1,458.1136,224.05911,457.92612,223.96959,-0.18746948,-0.089523315,0.207748
1,423.1052,224.10019,422.95523,223.9951,-0.14996338,-0.10508728,0.1831184
1,129.09274,228.10759,128.82753,228.03818,-0.265213,-0.06941223,0.27414596
1,232.1198,227.10486,231.85542,227.00038,-0.26437378,-0.10447693,0.2842691
1,261.1267,227.08624,260.82953,226.99449,-0.29718018,-0.0917511,0.31102142
1,128.11075,343.0498,127.854965,342.98053,-0.25578308,-0.0692749,0.2649981
1,479.085,643.09204,479.0907,643.0029,0.005706787,-0.08911133,0.089293875
1,475.13416,1152.0903,475.25864,1152.021,0.1244812,-0.06933594,0.14248873
1,527.11127,570.051,527.10236,569.9993,-0.008911133,-0.051696777,0.052459177
1,519.1067,277.09256,519.00684,276.97955,-0.099853516,-0.11300659,0.1508019
1,195.09592,228.09857,194.8107,228.01624,-0.2852173,-0.082336426,0.2968639
1,528.12415,637.0915,528.1198,636.986,-0.004333496,-0.10546875,0.10555774
2,126.88481,383.00146,126.729774,382.7413,-0.15503693,-0.26016235,0.30285457
2,133.9708,696.02655,133.82709,695.80304,-0.14370728,-0.22351074,0.26572323
2,227.16649,1134.0846,227.09714,1133.8093,-0.0693512,-0.27526855,0.28387034
2,150.16919,1139.0908,150.09393,1138.8112,-0.07525635,-0.2796631,0.28961173
2,112.908165,647.0203,112.7656,646.7938,-0.14256287,-0.22650146,0.26763237
2,149.13795,1071.0789,149.09091,1070.8384,-0.047042847,-0.24047852,0.24503663
2,270.20398,1137.0958,270.11563,1136.8042,-0.08834839,-0.29162598,0.30471486
